Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1781543265,10,,Aggregated,1808.500000,0.000000,8,10,16,18,21,25,30,34,58,120,200,40556,0,8,10.844402468180975,1.4349999983096495,202.12690000334987,505.95810730841305
1781543266,10,,Aggregated,1859.300000,0.000000,8,10,16,18,21,25,30,34,57,120,200,42233,0,8,10.865875213683335,1.4349999983096495,202.12690000334987,505.9996685056709
1781543267,10,,Aggregated,1896.200000,0.000000,8,10,16,18,21,25,30,34,57,120,200,44007,0,8,10.864200224947194,1.4349999983096495,202.12690000334987,505.98920626264004
1781543268,10,,Aggregated,1885.800000,0.000000,8,10,16,18,22,25,31,34,57,120,200,45553,0,8,10.910774144381678,1.4349999983096495,202.12690000334987,505.9965534651944
1781543269,10,,Aggregated,1876.500000,0.000000,8,10,15,18,21,25,30,34,57,120,200,47609,0,8,10.843322985130264,1.4349999983096495,202.12690000334987,505.99670230418616
1781543270,10,,Aggregated,1836.600000,0.000000,8,10,15,18,21,25,30,33,57,120,200,49655,0,8,10.787006005418494,1.4349999983096495,202.12690000334987,505.9718658745343
1781543271,10,,Aggregated,1842.900000,0.000000,8,10,15,18,21,25,30,33,56,100,200,51483,0,8,10.776895854927682,1.4349999983096495,202.12690000334987,506.0086824777111
1781543272,10,,Aggregated,1862.500000,0.000000,8,10,15,18,21,25,30,33,56,100,200,53443,0,8,10.743901302309467,1.4349999983096495,202.12690000334987,505.97653574836744
1781543273,10,,Aggregated,1880.800000,0.000000,8,10,15,18,21,24,30,33,56,100,200,55451,0,8,10.705441364433968,1.4349999983096495,202.12690000334987,506.00548231772194
1781543274,10,,Aggregated,1876.400000,0.000000,8,10,15,18,21,24,30,33,55,100,200,57364,0,8,10.685970465785038,1.4349999983096495,202.12690000334987,506.00502057039256
1781543275,10,,Aggregated,1882.000000,0.000000,8,10,15,18,21,24,29,33,54,100,200,59369,0,8,10.65393880981048,1.4349999983096495,202.12690000334987,505.9687042058987
1781543276,10,,Aggregated,1877.200000,0.000000,8,10,15,18,21,24,29,33,53,93,200,61278,0,8,10.639655272686936,1.4349999983096495,202.12690000334987,505.9797969907634
1781543277,10,,Aggregated,1877.700000,0.000000,7,10,15,18,21,24,29,33,52,93,200,63352,0,7,10.597991529861835,1.4349999983096495,202.12690000334987,505.97543881803256
